"SITEYR","Year","StreamName","Northing83","Easting83","Latitude83","Longitude8","Long83","MDE6Digit","MDE6Name","Basin","MDE8Digit","MDE8Name","SHEDNUM","DNR12DIG","CountyName","CountyCode","BIBIStrata","FIBIStrata","DIST","UTM17N_LON","UTM17N_LAT","UTM18N_LAT","UTM18N_LON","AlbersX","AlbersY"
"HO-P-195-130-97",1997,"PLUMTREE BRANCH UT1",179833.3,414116.7,39.286581,76.836373,"-76.836373","021311","Patuxent River","PX","02131105","Little Patuxent River","0956","021311050956","Howard","HO","EPIEDMONT","EPIEDMONT",4.85882127542,859139,4356860,0,0,1626719.35218,1971608.24646
"HO-P-208-120-97",1997,"PLUMTREE BRANCH",178393.1,413716.8,39.273614,76.841037,"-76.841037","021311","Patuxent River","PX","02131105","Little Patuxent River","0956","021311050956","Howard","HO","EPIEDMONT","EPIEDMONT",37.7460303745,858777,4355370,0,0,1626598.78097,1970069.79329
"HO-P-214-311-97",1997,"PATUXENT RIVER",181818.9,386229.7,39.304471,77.159652,"-77.159652","021311","Patuxent River","PX","02131108","Brighton Dam","0969","021311080969","Montgomery","MO","EPIEDMONT","EPIEDMONT",33.5935330643,831165,4357630,0,0,1599245.74315,1968115.63954
"HO-P-228-119-97",1997,"PATUXENT RIVER UT5",166834.3,402447.3,39.1696,76.97168,"-76.97168","021311","Patuxent River","PX","02131107","Rocky Gorge Dam","0942","021311070942","Howard","HO","EPIEDMONT","EPIEDMONT",25.8810191179,848055,4343360,0,0,1617899.49479,1956441.73973
"HO-P-239-217-97",1997,"DORSEY BRANCH",177110,396977.9,39.262159,77.035017,"-77.035017","021311","Patuxent River","PX","02131108","Brighton Dam","0968","021311080968","Howard","HO","EPIEDMONT","EPIEDMONT",28.9729363186,842121,4353400,0,0,1610624.33113,1965567.07915
"LPAX-101-R-2009",2009,"TOWSERS BRANCH UT",154198.814,427947.4288,39.055339,76.677113,"-76.677113","021311","Patuxent River","PX","02131105","Little Patuxent River","0947","021311050947","Anne Arundel","AA","COASTAL","COASTAL",30.2385706602,874128,4331800,0,0,1645310.07365,1948937.55521
"LPAX-103-R-2009",2009,"HAMMOND BRANCH",165199.9472,408911.4178,39.154836,76.896899,"-76.896899","021311","Patuxent River","PX","02131105","Little Patuxent River","0950","021311050950","Howard","HO","EPIEDMONT","EPIEDMONT",10.9560773058,854587,4341990,0,0,1624604.64541,1956111.19037
"LPAX-109-R-2000",2000,"LITTLE PATUXENT RIVER",183338.2,406963.9,39.318237,76.919245,"-76.919245","021311","Patuxent River","PX","02131105","Little Patuxent River","0957","021311050957","Howard","HO","EPIEDMONT","EPIEDMONT",23.0634074688,851832,4360060,0,0,1619071.1785,1973687.86096
"LPAX-112-R-2000",2000,"HAMMOND BRANCH",164873.8,409803.3,39.151889,76.886585,"-76.886585","021311","Patuxent River","PX","02131105","Little Patuxent River","0950","021311050950","Howard","HO","EPIEDMONT","EPIEDMONT",5.05874463335,855489,4341700,0,0,1625532.57297,1955958.67304
"LPAX-113-H-2010",2010,"HAMMOND BRANCH",162263.718,414944.21,39.128305,76.827167,"-76.827167","021311","Patuxent River","PX","02131105","Little Patuxent River","0950","021311050950","Howard","HO","EPIEDMONT","EPIEDMONT",17.3573891734,860743,4339330,0,0,1631042.24361,1954398.86853
"LPAX-113-R-2000",2000,"HAMMOND BRANCH",162263.7,414944.2,39.128305,76.827167,"-76.827167","021311","Patuxent River","PX","02131105","Little Patuxent River","0950","021311050950","Howard","HO","EPIEDMONT","EPIEDMONT",17.3754258821,860743,4339330,0,0,1631042.24361,1954398.86853
"LPAX-115-R-2000",2000,"LITTLE PATUXENT RIVER",181842.3,408818.1,39.304746,76.897763,"-76.897763","021311","Patuxent River","PX","02131105","Little Patuxent River","0957","021311050957","Howard","HO","EPIEDMONT","EPIEDMONT",2.19350182965,853753,4358620,0,0,1621175.9529,1972549.17801
"LPAX-116-R-2000",2000,"LITTLE PATUXENT RIVER UT5",168796.7,411978.2,39.187199,76.861355,"-76.861355","021311","Patuxent River","PX","02131105","Little Patuxent River","0954","021311050954","Howard","HO","EPIEDMONT","EPIEDMONT",22.8244312518,857479,4345740,0,0,1626843.68607,1960281.5614
"LPAX-118-R-2000",2000,"LITTLE PATUXENT RIVER UT6",160410.1,419526.9,39.111518,76.77422,"-76.77422","021311","Patuxent River","PX","02131105","Little Patuxent River","0948","021311050948","Anne Arundel","AA","COASTAL","COASTAL",26.8054865818,865431,4337640,0,0,1635889.81218,1953434.40647
"LPAX-203-R-2000",2000,"TOWSERS BRANCH",151985.7,426506.2,39.035447,76.69385,"-76.69385","021311","Patuxent River","PX","02131105","Little Patuxent River","0947","021311050947","Anne Arundel","AA","COASTAL","COASTAL",29.2602351696,872783,4329520,0,0,1644353.71098,1946464.90287
"LPAX-204-R-2000",2000,"LITTLE PATUXENT RIVER",175287.5,413275.5,39.245647,76.846212,"-76.846212","021311","Patuxent River","PX","02131105","Little Patuxent River","0957","021311050957","Howard","HO","EPIEDMONT","EPIEDMONT",22.1447059653,858512,4352250,0,0,1626830.17548,1966923.73558
"LPAX-206-R-2000",2000,"TOWSERS BRANCH",152404.6,426696.1,39.039215,76.69164,"-76.69164","021311","Patuxent River","PX","02131105","Little Patuxent River","0947","021311050947","Anne Arundel","AA","COASTAL","COASTAL",39.929530499,872966,4329940,0,0,1644465.71409,1946914.61609
"LPAX-217-H-2010",2010,"LITTLE PATUXENT RIVER",179449.278,412075.281,39.283152,76.860042,"-76.860042","021311","Patuxent River","PX","02131105","Little Patuxent River","0957","021311050957","Howard","HO","EPIEDMONT","EPIEDMONT",3.84835839948,857114,4356380,0,0,1624838.45676,1970839.85684
"LPAX-217-R-2000",2000,"LITTLE PATUXENT RIVER",179449.3,412075.3,39.283152,76.860042,"-76.860042","021311","Patuxent River","PX","02131105","Little Patuxent River","0957","021311050957","Howard","HO","EPIEDMONT","EPIEDMONT",3.83444604117,857114,4356380,0,0,1624838.45676,1970839.85684
"LPAX-287-X-2011",2011,"RED HILL BRANCH",174542.57,416079.37,39.23889,76.813749,"-76.813749","021311","Patuxent River","PX","02131105","Little Patuxent River","0956","021311050956","Howard","HO","EPIEDMONT","EPIEDMONT",5.05228631151,861342,4351640,0,0,1629691.72318,1966752.87872
"LPAX-288-X-2011",2011,"RED HILL BRANCH UT",174489.06,416079.47,39.238408,76.813749,"-76.813749","021311","Patuxent River","PX","02131105","Little Patuxent River","0956","021311050956","Howard","HO","EPIEDMONT","EPIEDMONT",5.35571295502,861345,4351590,0,0,1629702.8155,1966703.63185
"LPAX-294-X-2011",2011,"RED HILL BRANCH",175125.399,415519.563,39.24415,76.82022,"-76.82022","021311","Patuxent River","PX","02131105","Little Patuxent River","0956","021311050956","Howard","HO","EPIEDMONT","EPIEDMONT",11.2261266752,860763,4352210,0,0,1629036.81462,1967225.8917
"LPAX-302-R-2009",2009,"LITTLE PATUXENT RIVER",164519.2137,414489.8538,39.14863,76.832374,"-76.832374","021311","Patuxent River","PX","02131105","Little Patuxent River","0951","021311050951","Howard","HO","EPIEDMONT","EPIEDMONT",25.8619568588,860165,4341550,0,0,1630127.66722,1956521.1665
"LPAX-311-H-2010",2010,"LITTLE PATUXENT RIVER",168215.553,412672.515,39.181954,76.853329,"-76.853329","021311","Patuxent River","PX","02131105","Little Patuxent River","0954","021311050954","Howard","HO","EPIEDMONT","EPIEDMONT",20.8829862785,858229,4345170,0,0,1627665.05114,1959835.8222
"LPAX-311-R-2000",2000,"LITTLE PATUXENT RIVER",168215.5,412672.5,39.181954,76.853329,"-76.853329","021311","Patuxent River","PX","02131105","Little Patuxent River","0954","021311050954","Howard","HO","EPIEDMONT","EPIEDMONT",20.9161370105,858229,4345170,0,0,1627665.05114,1959835.8222
"LPAX-401-R-2000",2000,"LITTLE PATUXENT RIVER",153135,424822,39.04585,76.71326,"-76.71326","021311","Patuxent River","PX","02131105","Little Patuxent River","0946","021311050946","Anne Arundel","AA","COASTAL","COASTAL",31.0735786406,871006,4330600,0,0,1642447.12562,1947266.10265
"LPAX-408-R-2000",2000,"LITTLE PATUXENT RIVER",156819.9,420789.5,39.079148,76.759731,"-76.759731","021311","Patuxent River","PX","02131105","Little Patuxent River","0948","021311050948","Anne Arundel","AA","COASTAL","COASTAL",40.2991812355,866867,4334150,0,0,1637843.34352,1950170.00802
"MO-P-035-227-97",1997,"HAWLINGS RIVER",168987.1,396590.9,39.188989,77.039461,"-77.039461","021311","Patuxent River","PX","02131107","Rocky Gorge Dam","0945","021311070945","Montgomery","MO","EPIEDMONT","EPIEDMONT",15.0329494904,842101,4345240,0,0,1611861.63885,1957431.18185
"MO-P-059-320-97",1997,"PATUXENT RIVER",177410.2,391447,39.264826,77.099108,"-77.099108","021311","Patuxent River","PX","02131108","Brighton Dam","0966","021311080966","Montgomery","MO","EPIEDMONT","EPIEDMONT",9.27926492337,836581,4353430,0,0,1605202.26205,1964754.37006
"MO-P-126-206-97",1997,"HAWLINGS RIVER",173904.7,390279,39.233238,77.112592,"-77.112592","021311","Patuxent River","PX","02131107","Rocky Gorge Dam","0945","021311070945","Montgomery","MO","EPIEDMONT","EPIEDMONT",19.4449678463,835573,4349880,0,0,1604774.28883,1961066.01844
"MO-P-204-137-97",1997,"ROCKY GORGE RESERVOIR UT1",161239.4,407677.7,39.119172,76.911217,"-76.911217","021311","Patuxent River","PX","02131107","Rocky Gorge Dam","0941","021311070941","Montgomery","MO","EPIEDMONT","EPIEDMONT",11.8385516401,853518,4337980,0,0,1624191.36287,1951949.83939
"MO-P-213-205-97",1997,"HAWLINGS RIVER",171322.8,393819,39.210013,77.071567,"-77.071567","021311","Patuxent River","PX","02131107","Rocky Gorge Dam","0945","021311070945","Montgomery","MO","EPIEDMONT","EPIEDMONT",60.9268431875,839268,4347410,0,0,1608834.17052,1959289.29646
"MO-P-245-303-97",1997,"HAWLINGS RIVER",167525.6,398968,39.17583,77.011943,"-77.011943","021311","Patuxent River","PX","02131107","Rocky Gorge Dam","0942","021311070942","Montgomery","MO","EPIEDMONT","EPIEDMONT",25.1721565965,844527,4343890,0,0,1614471.26233,1956469.7187
"MO-P-252-323-97",1997,"PATUXENT RIVER UT4",179634.7,387898.5,39.284822,77.140265,"-77.140265","021311","Patuxent River","PX","02131108","Brighton Dam","0969","021311080969","Montgomery","MO","EPIEDMONT","EPIEDMONT",25.6289484594,832953,4355500,0,0,1601329.60183,1966258.53469
"MO-P-370-308-97",1997,"PATUXENT RIVER",177196,392009,39.262902,77.092593,"-77.092593","021311","Patuxent River","PX","02131108","Brighton Dam","0966","021311080966","Howard","HO","EPIEDMONT","EPIEDMONT",30.1775858229,837164,4353260,0,0,1605810.62692,1964614.35582
"MPAX-101-R-2002",2002,"MIDDLE PATUXENT RIVER UT5",179576.5,400921.6,39.284381,76.989318,"-76.989318","021311","Patuxent River","PX","02131106","Middle Patuxent River","0963","021311060963","Howard","HO","EPIEDMONT","EPIEDMONT",25.9343231593,845972,4355990,0,0,1613981.78923,1968738.18625
"MPAX-102-R-2007",2007,"MIDDLE PATUXENT RIVER UT2",183471.4,400677.8,39.31946,76.99214,"-76.99214","021311","Patuxent River","PX","02131106","Middle Patuxent River","0965","021311060965","Howard","HO","EPIEDMONT","EPIEDMONT",14.1858329649,845552,4359900,0,0,1612957.29777,1972563.75215
"MPAX-103-R-2002",2002,"MIDDLE PATUXENT RIVER UT1 UT1",172979.4,403795.2,39.224949,76.956048,"-76.956048","021311","Patuxent River","PX","02131106","Middle Patuxent River","0962","021311060962","Howard","HO","EPIEDMONT","EPIEDMONT",13.8381676292,849109,4349550,0,0,1618061.72204,1962798.57423
"MPAX-103-R-2007",2007,"MIDDLE PATUXENT RIVER UT6",173309.4,409353,39.22788,76.89168,"-76.89168","021311","Patuxent River","PX","02131106","Middle Patuxent River","0959","021311060959","Howard","HO","EPIEDMONT","EPIEDMONT",-9999,854660,4350120,0,0,1623380.64308,1964026.79194
"MPAX-104-R-2002",2002,"MIDDLE PATUXENT RIVER UT4",182168,405449.5,39.307707,76.936816,"-76.936816","021311","Patuxent River","PX","02131106","Middle Patuxent River","0963","021311060963","Howard","HO","EPIEDMONT","EPIEDMONT",9.63082541795,850370,4358810,0,0,1617850.8584,1972219.07271
"MPAX-106-R-2007",2007,"MIDDLE PATUXENT RIVER UT7",173144.1,408011.5,39.2264,76.90722,"-76.90722","021311","Patuxent River","PX","02131106","Middle Patuxent River","0959","021311060959","Howard","HO","EPIEDMONT","EPIEDMONT",2.42431246763,853330,4349890,0,0,1622135.58433,1963781.86794
"MPAX-107-R-2002",2002,"MIDDLE PATUXENT RIVER UT3 UT1",169602.5,403369.8,39.194533,76.960991,"-76.960991","021311","Patuxent River","PX","02131106","Middle Patuxent River","0960","021311060960","Howard","HO","EPIEDMONT","EPIEDMONT",14.5168868799,848844,4346130,0,0,1618340.41351,1959352.73151
"MPAX-205-R-2002",2002,"MIDDLE PATUXENT RIVER UT1",173865.4,404466.2,39.232927,76.948271,"-76.948271","021311","Patuxent River","PX","02131106","Middle Patuxent River","0962","021311060962","Howard","HO","EPIEDMONT","EPIEDMONT",2.31983176878,849751,4350450,0,0,1618578.79195,1963828.69683
"MPAX-206-R-2002",2002,"MIDDLE PATUXENT RIVER",181266.3,400523.6,39.299602,76.99393,"-76.99393","021311","Patuxent River","PX","02131106","Middle Patuxent River","0964","021311060964","Howard","HO","EPIEDMONT","EPIEDMONT",20.7558001393,845497,4357690,0,0,1613250.04644,1970363.26977
"MPAX-229-A-2011",2011,"HIGHLAND LAKE UT",169978.841,403970.27,39.19792,76.954038,"-76.954038","021311","Patuxent River","PX","02131106","Middle Patuxent River","0960","021311060960","Howard","HO","EPIEDMONT","EPIEDMONT",12.0491943692,849419,4346540,0,0,1618838.05188,1959848.23639
"MPAX-310-R-2002",2002,"MIDDLE PATUXENT RIVER",177181,406060,39.262783,76.929782,"-76.929782","021311","Patuxent River","PX","02131106","Middle Patuxent River","0961","021311060961","Howard","HO","EPIEDMONT","EPIEDMONT",2.89224724311,851202,4353840,0,0,1619433.12105,1967393.83434
"MPAX-313-R-2002",2002,"MIDDLE PATUXENT RIVER",176399.2,407015.8,39.255733,76.918715,"-76.918715","021311","Patuxent River","PX","02131106","Middle Patuxent River","0961","021311060961","Howard","HO","EPIEDMONT","EPIEDMONT",19.3541873664,852173,4353110,0,0,1620497.35543,1966816.79812
"MPAX-401-R-2007",2007,"MIDDLE PATUXENT RIVER",169943.4,408618.3,39.19757,76.90023,"-76.90023","021311","Patuxent River","PX","02131106","Middle Patuxent River","0959","021311060959","Howard","HO","EPIEDMONT","EPIEDMONT",4.52532165112,854083,4346720,0,0,1623369.52071,1960738.26631
"MPAX-409-R-2002",2002,"MIDDLE PATUXENT RIVER",166546.6,410359.9,39.166951,76.88012,"-76.88012","021311","Patuxent River","PX","02131106","Middle Patuxent River","0958","021311060958","Howard","HO","EPIEDMONT","EPIEDMONT",24.7719781992,855967,4343420,0,0,1625729.97236,1957742.2527
"MPAX-411-R-2002",2002,"MIDDLE PATUXENT RIVER",170030.1,408565.4,39.198349,76.900842,"-76.900842","021311","Patuxent River","PX","02131106","Middle Patuxent River","0959","021311060959","Howard","HO","EPIEDMONT","EPIEDMONT",8.62425945624,854017,4346790,0,0,1623305.4232,1960802.78174
"NACE-201-N-2006",2006,"OXON RUN",130502.94,413456.18,38.842222,76.845,"-76.845","021311","Patuxent River","PX","02131103","Western Branch","0919","021311030919","Prince George's","PG","COASTAL","COASTAL",-9999,860659,4307470,0,0,1637237.98412,1923091.96299
"PAXL-101-R-2004",2004,"CYPRESS SWAMP CREEK UT1",91783.2,439028.1,38.492651,76.552629,"-76.552629","021311","Patuxent River","PX","02131101","Patuxent River lower","0881","021311010881","Calvert","CA","COASTAL","COASTAL",27.1186463633,887944,4269880,0,0,1668566.06289,1889391.58124
"PAXL-102-R-2008",2008,"COCKTOWN CREEK UT",108350.727945,429641.100582,38.64227,76.65952,"-76.65952","021311","Patuxent River","PX","02131101","Patuxent River lower","0896","021311010896","Calvert","CA","COASTAL","COASTAL",12.4364470282,877804,4286030,0,0,1656109.94698,1903921.9656
"PAXL-106-R-2004",2004,"SEWELL BRANCH UT1 UT1",105263.3,435736.7,38.614228,76.589663,"-76.589663","021311","Patuxent River","PX","02131101","Patuxent River lower","0889","021311010889","Calvert","CA","COASTAL","COASTAL",13.7033204659,884061,4283200,0,0,1662687.97975,1902074.25034
"PAXL-107-R-2004",2004,"COLE CREEK UT2",79567.8,435335.6,38.382761,76.595575,"-76.595575","021311","Patuxent River","PX","02131101","Patuxent River lower","0877","021311010877","St. Mary's","SM","COASTAL","COASTAL",52.9573873119,884818,4257480,0,0,1667470.08945,1876565.77009
"PAXL-107-R-2008",2008,"SUMMERVILLE CREEK UT",104732.373367,426833.903012,38.60976,76.69191,"-76.69191","021311","Patuxent River","PX","02131101","Patuxent River lower","0894","021311010894","Prince George's","PG","COASTAL","COASTAL",22.0317685647,875167,4282310,0,0,1654121.39059,1899808.43979
"PAXL-108-R-2004",2004,"STANLEY RUN UT1",99267.5,425197.3,38.560577,76.710896,"-76.710896","021311","Patuxent River","PX","02131101","Patuxent River lower","0890","021311010890","Prince George's","PG","COASTAL","COASTAL",26.9590765248,873784,4276770,0,0,1653657.25689,1894087.17215
"PAXL-109-R-2004",2004,"HORSE LANDING CREEK",84339.8,428135.7,38.426009,76.677786,"-76.677786","021311","Patuxent River","PX","02131101","Patuxent River lower","0883","021311010883","St. Mary's","SM","COASTAL","COASTAL",6.52513178708,877351,4261940,0,0,1659469.45631,1879865.00402
"PAXL-110-R-2004",2004,"PATUXENT RIVER UT11",80509.6,432028.6,38.391371,76.633381,"-76.633381","021311","Patuxent River","PX","02131101","Patuxent River lower","0877","021311010877","St. Mary's","SM","COASTAL","COASTAL",33.9509804119,881443,4258300,0,0,1664043.70115,1876859.30711
"PAXL-111-R-2004",2004,"ISLAND CREEK UT1",86485,440304.9,38.444864,76.538301,"-76.538301","021311","Patuxent River","PX","02131101","Patuxent River lower","0878","021311010878","Calvert","CA","COASTAL","COASTAL",6.78643687457,889443,4264610,0,0,1670862.55335,1884370.7676
"PAXL-112-R-2004",2004,"PATUXENT RIVER UT10",106104.2,429339.4,38.622039,76.663082,"-76.663082","021311","Patuxent River","PX","02131101","Patuxent River lower","0896","021311010896","Calvert","CA","COASTAL","COASTAL",24.4493190858,877630,4283780,0,0,1656294.95094,1901655.12296
"PAXL-114-R-2004",2004,"HALL CREEK UT1",116941,431290.7,38.719596,76.640184,"-76.640184","021311","Patuxent River","PX","02131101","Patuxent River lower","0902","021311010902","Calvert","CA","COASTAL","COASTAL",13.5363220454,879103,4294690,0,0,1656014.44907,1912741.35439
"PAXL-115-R-2004",2004,"INDIAN CREEK UT1",94664.2,421178.9,38.519213,76.757142,"-76.757142","021311","Patuxent River","PX","02131101","Patuxent River lower","0887","021311010887","Charles","CH","COASTAL","COASTAL",56.6158219559,869980,4272010,0,0,1650677.02261,1888761.5514
"PAXL-119-R-2004",2004,"PATUXENT RIVER UT15",102594.4,427012.4,38.590495,76.68994,"-76.68994","021311","Patuxent River","PX","02131101","Patuxent River lower","0894","021311010894","Prince George's","PG","COASTAL","COASTAL",12.4793252769,875449,4280160,0,0,1654735.32789,1897710.86925
"PAXL-120-R-2004",2004,"CHEW CREEK",110107.2,430889.3,38.658048,76.645105,"-76.645105","021311","Patuxent River","PX","02131101","Patuxent River lower","0899","021311010899","Calvert","CA","COASTAL","COASTAL",22.9500003601,879010,4287840,0,0,1657004.19693,1905904.3908
"PAXL-124-R-2004",2004,"HORSE LANDING CREEK",84592.9,428462.4,38.428279,76.674035,"-76.674035","021311","Patuxent River","PX","02131101","Patuxent River lower","0883","021311010883","St. Mary's","SM","COASTAL","COASTAL",5.59926861472,877665,4262210,0,0,1659735.13405,1880173.40129
"PAXL-125-R-2004",2004,"PATUXENT RIVER UT6",103000.6,425590.8,38.594196,76.706243,"-76.706243","021311","Patuxent River","PX","02131101","Patuxent River lower","0894","021311010894","Prince George's","PG","COASTAL","COASTAL",16.2812036019,874000,4280510,0,0,1653263.58624,1897844.5898
"PAXL-136-R-2004",2004,"FOWLERS MILL BRANCH",114215.9,433616.1,38.694961,76.613577,"-76.613577","021311","Patuxent River","PX","02131101","Patuxent River lower","0902","021311010902","Calvert","CA","COASTAL","COASTAL",2.89666647094,881533,4292070,0,0,1658802.45631,1910502.93783
